Camara,Identity_ID,Zona_name,Gender,Age,Action,Track_ID,Time,Event_Audit,Gender_Audit,Age_Audit,Observation_A,Observation_B
2,1b0e80a4-ecc6-41fd-b64f-bfdaef010b9e,Zone-PS1 Interior Der,Female,28,Exit,753f0db4-3470-4fd9-97f8-49cdcb86b02b,"mar 2, 2026 23:28:33",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS1 Interior Der,Male,28,Enter,5d72e8f0-529b-40fa-914e-2b96086cb23f,"mar 2, 2026 23:28:43",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS1 Interior Der,Male,28,Exit,9be03b85-6bb5-473a-8ae5-a1b718ad3cc7,"mar 2, 2026 23:28:43",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS2 Interior Izq,Male,28,Enter,5d72e8f0-529b-40fa-914e-2b96086cb23f,"mar 2, 2026 23:28:51",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS1 Interior Der,Male,28,Exit,5d72e8f0-529b-40fa-914e-2b96086cb23f,"mar 2, 2026 23:28:51",Bien,Bien,Bien,,
2,1b0e80a4-ecc6-41fd-b64f-bfdaef010b9e,Zone-PS2 Interior Izq,Male,28,Enter,49b50359-07b4-42d9-bf3b-1e00d3217865,"mar 2, 2026 23:28:53",Bien,Bien,Bien,,
2,1b0e80a4-ecc6-41fd-b64f-bfdaef010b9e,Zone-PS2 Interior Izq,Male,28,Exit,49b50359-07b4-42d9-bf3b-1e00d3217865,"mar 2, 2026 23:29:36",Mal,Mal,Bien,Oclusión genera cambio de ID,
2,unknown,Zone-PS2 Interior Izq,unknown,0,Enter,ff3d80dd-f2a4-4976-a7ba-f5256ac99400,"mar 2, 2026 23:29:36",Mal,Mal,Mal,Oclusión genera cambio de ID,
3,5df07f9e-2dce-4c01-9b35-46a466b6ec1d,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,e502b27b-8fc1-4bcc-8260-d4aaf1417afe,"Mar 2, 2026 23:00:03",Bien,Mal,Bien,,
3,d0207959-7bc5-48e5-8c8b-4addca50ec07,Zone-PS2 Decision Derecha,Male, 45 ,Enter,4361746e-e7c5-484a-94bf-06c37a69338c,"Mar 2, 2026 23:00:03",Bien,Mal,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,e1b14f35-ca2c-4d87-95fe-3f6ffa5b1539,"Mar 2, 2026 23:00:13",Bien,Bien,Bien,,
3,d0207959-7bc5-48e5-8c8b-4addca50ec07,Zone-PS2 Decision Derecha,Male, 45 ,Exit,4361746e-e7c5-484a-94bf-06c37a69338c,"Mar 2, 2026 23:00:14",Bien,Mal,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,0cd4df61-5168-42d5-95fb-b5f03e928e94,"Mar 2, 2026 23:00:25",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,0cd4df61-5168-42d5-95fb-b5f03e928e94,"Mar 2, 2026 23:00:34",Bien,Bien,Bien,Cruce genera captura de ID,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 45 ,Enter,d69801bb-2981-4728-b106-5021ae7a6eb0,"Mar 2, 2026 23:00:36",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 45 ,Exit,d69801bb-2981-4728-b106-5021ae7a6eb0,"Mar 2, 2026 23:00:49",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,6ab76838-116e-4f6a-aa9d-fafffde69701,"Mar 2, 2026 23:01:13",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,6ab76838-116e-4f6a-aa9d-fafffde69701,"Mar 2, 2026 23:01:24",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,a85d70b5-61e3-4970-b3c6-48ed42ac49ae,"Mar 2, 2026 23:02:01",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,0b7d1b83-74ec-4022-bd95-8b0924d0cca5,"Mar 2, 2026 23:02:06",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,a85d70b5-61e3-4970-b3c6-48ed42ac49ae,"Mar 2, 2026 23:02:08",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,0b7d1b83-74ec-4022-bd95-8b0924d0cca5,"Mar 2, 2026 23:02:12",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,e196fdcf-e374-4361-b6d9-9bfc5c153264,"Mar 2, 2026 23:02:57",Bien,Bien,Bien,,
3,61893353-9811-48ae-9cfc-afee39cb30c0,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,e196fdcf-e374-4361-b6d9-9bfc5c153264,"Mar 2, 2026 23:03:04",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,fa0b0eaf-ed81-4b92-8d17-6bf3ede29154,"Mar 2, 2026 23:03:05",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,fa0b0eaf-ed81-4b92-8d17-6bf3ede29154,"Mar 2, 2026 23:03:13",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,6d61a01a-eb36-418c-b1a5-13d1bf72539c,"Mar 2, 2026 23:08:40",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,6d61a01a-eb36-418c-b1a5-13d1bf72539c,"Mar 2, 2026 23:09:07",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,unknown, 0 ,Enter,749ec55b-d0d0-46e6-b092-3c8effd755ac,"Mar 2, 2026 23:09:07",Bien,Mal,Mal,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 28 ,Enter,ec316608-231e-414c-b1a4-f0ed0c941242,"Mar 2, 2026 23:09:18",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,unknown, 0 ,Exit,749ec55b-d0d0-46e6-b092-3c8effd755ac,"Mar 2, 2026 23:09:25",Bien,Mal,Mal,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,ec316608-231e-414c-b1a4-f0ed0c941242,"Mar 2, 2026 23:09:55",Bien,Bien,Bien,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 28 ,Enter,e61d463f-91c5-4256-8b28-cae03662ba30,"Mar 2, 2026 23:12:40",Bien,Bien,Bien,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,e61d463f-91c5-4256-8b28-cae03662ba30,"Mar 2, 2026 23:12:49",Bien,Bien,Bien,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 45 ,Enter,f868a4ea-eb20-4d3a-a314-f5a94235f53b,"Mar 2, 2026 23:16:28",Bien,Bien,Mal,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 45 ,Exit,f868a4ea-eb20-4d3a-a314-f5a94235f53b,"Mar 2, 2026 23:16:35",Bien,Bien,Mal,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS2 Decision Derecha,Female, 28 ,Enter,43e26458-3d55-4241-a86f-eef1a0faa267,"Mar 2, 2026 23:20:55",Bien,Bien,Bien,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS2 Decision Derecha,Female, 28 ,Exit,43e26458-3d55-4241-a86f-eef1a0faa267,"Mar 2, 2026 23:21:04",Bien,Bien,Bien,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 45 ,Enter,87b18f87-6576-4baa-9873-3529b12257bf,"Mar 2, 2026 23:22:29",Bien,Bien,Mal,,
3,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Decision Izquierda,Female, 45 ,Exit,87b18f87-6576-4baa-9873-3529b12257bf,"Mar 2, 2026 23:22:36",Bien,Bien,Mal,,
3,ee75d34d-9ccf-4a69-88d9-aa1c8b46e98a,Zone-PS1 Decision Izquierda,Female, 28 ,Enter,1eaca8fd-58c4-4cf7-8149-1eaedc775b86,"Mar 2, 2026 23:25:21",Bien,Bien,Bien,,
3,ee75d34d-9ccf-4a69-88d9-aa1c8b46e98a,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,1eaca8fd-58c4-4cf7-8149-1eaedc775b86,"Mar 2, 2026 23:25:27",Bien,Bien,Bien,,
3,ff77286a-3df7-48ee-8bf6-a12c7b524646,Zone-PS1 Decision Izquierda,Female, 28 ,Enter,c54bd7e2-137f-40b9-89cc-41f67cdda5b8,"Mar 2, 2026 23:36:05",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,861f48d5-4fb3-4d0f-b523-c68774d24dec,"Mar 2, 2026 23:36:07",Bien,Bien,Mal,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,861f48d5-4fb3-4d0f-b523-c68774d24dec,"Mar 2, 2026 23:36:21",Bien,Bien,Mal,,
3,04c805ae-3ec3-4593-b934-baae17f7406e,Zone-PS1 Decision Izquierda,Female, 28 ,Enter,a46ceeab-13ff-465c-b5a2-84ee3c3d0854,"Mar 2, 2026 23:36:23",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Enter,cdad478a-f71b-4947-8ed4-2bdc1c0eb205,"Mar 2, 2026 23:36:27",Bien,Bien,Bien,,
3,5df07f9e-2dce-4c01-9b35-46a466b6ec1d,Zone-PS1 Decision Izquierda,Female, 45 ,Enter,64b591b3-22b0-4d8a-8bb5-e32d7ee8ed3b,"Mar 2, 2026 23:36:29",Bien,Bien,Mal,,
3,ff77286a-3df7-48ee-8bf6-a12c7b524646,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,c54bd7e2-137f-40b9-89cc-41f67cdda5b8,"Mar 2, 2026 23:36:35",Bien,Bien,Bien,,
3,unknown,Zone-PS1 Decision Izquierda,Male, 28 ,Exit,cdad478a-f71b-4947-8ed4-2bdc1c0eb205,"Mar 2, 2026 23:36:35",Bien,Bien,Mal,,
3,ff77286a-3df7-48ee-8bf6-a12c7b524646,Zone-PS1 Decision Izquierda,Female, 28 ,Enter,f0747522-9ed3-446b-b3d8-594c89e1fec3,"Mar 2, 2026 23:36:39",Bien,Bien,Bien,,
