Camara,Tipo_sensor,Identity_ID,Zona_name,Gender,Age,Action,Track_ID,Time,Event_Audit,Gender_Audit,Age_Audit,Observation_A,
3,Zona_permanencia,400981b3-6b8a-4003-80cb-f7f96a01018d,Exploracion 3,Female,0,Enter,0365b5fe-e36d-4d7d-9d40-731519a26af3,"Feb 24, 2026 11:18:26 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Exploracion 3,Female,0,Enter,61667b36-efd5-4572-985d-0102b0fbd07a,"Feb 24, 2026 11:18:27 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Exploracion 3,Female,0,Exit,61667b36-efd5-4572-985d-0102b0fbd07a,"Feb 24, 2026 11:18:34 PM",Bien,Bien,Mal,,
3,Zona_permanencia,400981b3-6b8a-4003-80cb-f7f96a01018d,Exploracion 3,Female,0,Exit,0365b5fe-e36d-4d7d-9d40-731519a26af3,"Feb 24, 2026 11:18:35 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Caja,Female,0,Exit,7ad5b1fd-5ea0-401e-9933-7ab6647bc8db,"Feb 24, 2026 11:18:36 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Exploracion 2,Female,0,Enter,14854370-c406-47ec-bec2-f391125c1387,"Feb 24, 2026 11:18:59 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Exploracion 2,Female,0,Exit,14854370-c406-47ec-bec2-f391125c1387,"Feb 24, 2026 11:19:08 PM",Bien,Bien,Mal,Oclusión genera cambio de ID,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Exploracion 2,Female,0,Enter,e45c63fc-f944-4ade-98d3-736c25627b06,"Feb 24, 2026 11:19:24 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Exploracion 2,Female,0,Exit,e45c63fc-f944-4ade-98d3-736c25627b06,"Feb 24, 2026 11:19:37 PM",Bien,Bien,Mal,Oclusión genera cambio de ID,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Caja,Female,0,Enter,1ad97a0c-8dcf-433d-b2ac-8e4aa1ffa9b7,"Feb 24, 2026 11:19:49 PM",Bien,Bien,Mal,,
3,Zona_permanencia,89511528-ca2a-408e-9bc9-b35c0022f60a,Estanteria Principal,Female,0,Enter,c4c6327e-9f85-4908-9c6f-473ba4377879,"Feb 24, 2026 11:19:52 PM",Bien,Bien,Mal,,
3,Zona_permanencia,89511528-ca2a-408e-9bc9-b35c0022f60a,Estanteria Principal,Female,0,Exit,c4c6327e-9f85-4908-9c6f-473ba4377879,"Feb 24, 2026 11:20:05 PM",Bien,Bien,Mal,,
3,Zona_permanencia,400981b3-6b8a-4003-80cb-f7f96a01018d,Estanteria Principal,Female,0,Enter,d8b5f5af-8479-44af-a458-a59670a84bbf,"Feb 24, 2026 11:20:14 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Caja,Female,0,Exit,1ad97a0c-8dcf-433d-b2ac-8e4aa1ffa9b7,"Feb 24, 2026 11:20:18 PM",Bien,Bien,Mal,,
3,Zona_permanencia,02b7ca0f-0610-4d3f-98ba-2dfe473e6dd4,Caja,Female,0,Enter,1b729b60-34e9-4bd2-9e80-de4e1e7b16dd,"Feb 24, 2026 11:20:38 PM",Bien,Bien,Mal,,
3,Zona_permanencia,400981b3-6b8a-4003-80cb-f7f96a01018d,Estanteria Principal,Female,0,Exit,d8b5f5af-8479-44af-a458-a59670a84bbf,"Feb 24, 2026 11:20:41 PM",Bien,Bien,Mal,Oclusión genera cambio de ID,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Estanteria Principal,Female,0,Enter,87ff4387-2d74-4161-a61c-2fadfce487bb,"Feb 24, 2026 11:21:13 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Principal,Female,0,Enter,9ce42819-cace-4418-ac3e-d398f2a9d6fe,"Feb 24, 2026 11:21:13 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Principal,Female,0,Exit,9ce42819-cace-4418-ac3e-d398f2a9d6fe,"Feb 24, 2026 11:21:19 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Estanteria Principal,Female,0,Exit,87ff4387-2d74-4161-a61c-2fadfce487bb,"Feb 24, 2026 11:21:25 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Caja,Female,0,Enter,dffa6a41-2bc9-4a8f-854c-d23b3b31b047,"Feb 24, 2026 11:21:30 PM",Bien,Bien,Mal,,
3,Zona_permanencia,02b7ca0f-0610-4d3f-98ba-2dfe473e6dd4,Caja,Female,0,Exit,1b729b60-34e9-4bd2-9e80-de4e1e7b16dd,"Feb 24, 2026 11:21:30 PM",Bien,Bien,Mal,,
3,Zona_permanencia,b3477706-daf8-401f-97e6-4a9ddb2c304d,Estanteria Principal,Female,0,Enter,61973a5e-acf9-49fd-93ad-22c60754504f,"Feb 24, 2026 11:21:34 PM",Bien,Bien,Mal,,
3,Zona_permanencia,89511528-ca2a-408e-9bc9-b35c0022f60a,Estanteria Principal,Female,0,Enter,8da32b0c-3ff0-40eb-b486-11727400a582,"Feb 24, 2026 11:21:35 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Posterior,Female,0,Enter,c4ce272f-5a55-49ae-8e00-80c7ec3a66c1,"Feb 24, 2026 11:04:14 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Posterior,Female,0,Exit,c4ce272f-5a55-49ae-8e00-80c7ec3a66c1,"Feb 24, 2026 11:04:29 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Enter,c8b8e3a7-79ce-4177-8f19-57bcb1d3fde3,"Feb 24, 2026 11:06:22 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Exit,c8b8e3a7-79ce-4177-8f19-57bcb1d3fde3,"Feb 24, 2026 11:06:28 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Male,0,Enter,2846102f-5ca5-4efb-92cb-c49d8e6cd21d,"Feb 24, 2026 11:12:26 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Male,0,Exit,2846102f-5ca5-4efb-92cb-c49d8e6cd21d,"Feb 24, 2026 11:12:49 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Enter,2ca49d39-97bf-4c50-a319-d6b8453cc971,"Feb 24, 2026 11:15:42 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Exit,2ca49d39-97bf-4c50-a319-d6b8453cc971,"Feb 24, 2026 11:16:35 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Enter,2ca49d39-97bf-4c50-a319-d6b8453cc971,"Feb 24, 2026 11:17:39 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Exit,2ca49d39-97bf-4c50-a319-d6b8453cc971,"Feb 24, 2026 11:17:47 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Posterior,Female,0,Enter,c78eddb1-4e58-4f1b-96b7-67db400c92fa,"Feb 24, 2026 11:18:06 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Posterior,Female,0,Exit,c78eddb1-4e58-4f1b-96b7-67db400c92fa,"Feb 24, 2026 11:18:25 PM",Bien,Bien,Mal,,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Enter,f5cac130-5e56-4294-98df-0a63c16fc24d,"Feb 24, 2026 11:18:26 PM",Bien,Bien,Mal,,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Exit,f5cac130-5e56-4294-98df-0a63c16fc24d,"Feb 24, 2026 11:18:31 PM",Bien,Bien,Mal,Oclusión genera cambio de ID,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Enter,1f06b911-c212-42d6-920b-e94455a3310b,"Feb 24, 2026 11:18:42 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Enter,2ca49d39-97bf-4c50-a319-d6b8453cc971,"Feb 24, 2026 11:18:52 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Exit,2ca49d39-97bf-4c50-a319-d6b8453cc971,"Feb 24, 2026 11:20:05 PM",Bien,Bien,Mal,Oclusión genera cambio de ID,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Exit,1f06b911-c212-42d6-920b-e94455a3310b,"Feb 24, 2026 11:20:25 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Posterior,Female,0,Enter,3ce9dbf0-c20d-4e97-b265-fa658a23b4ac,"Feb 24, 2026 11:20:29 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Estanteria Posterior,Female,0,Exit,3ce9dbf0-c20d-4e97-b265-fa658a23b4ac,"Feb 24, 2026 11:20:36 PM",Bien,Bien,Mal,,
4,Zona_permanencia,400981b3-6b8a-4003-80cb-f7f96a01018d,Interior 2,Female,0,Enter,6b39ef6d-0193-4918-8913-1f620c694b2d,"Feb 24, 2026 11:21:14 PM",Bien,Mal,Mal,,
4,Zona_permanencia,400981b3-6b8a-4003-80cb-f7f96a01018d,Interior 2,Female,0,Exit,6b39ef6d-0193-4918-8913-1f620c694b2d,"Feb 24, 2026 11:21:29 PM",Bien,Mal,Mal,Oclusión genera cambio de ID,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Enter,b7fbee86-2218-4c3a-b047-44b01d927c58,"Feb 24, 2026 11:22:00 PM",Bien,Bien,Mal,,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Enter,7f8a647b-43f4-4292-bd6d-a2bcdc15b5ba,"Feb 24, 2026 11:22:11 PM",Bien,Bien,Mal,,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Exit,b7fbee86-2218-4c3a-b047-44b01d927c58,"Feb 24, 2026 11:22:11 PM",Bien,Bien,Mal,Oclusión genera cambio de ID,
4,Zona_permanencia,4fbb1f06-c330-4fd3-a5dc-fa1ae6713349,Interior 2,Female,0,Exit,7f8a647b-43f4-4292-bd6d-a2bcdc15b5ba,"Feb 24, 2026 11:22:23 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Enter,342cad4c-caa2-4c1d-9e17-0d0bb986fba9,"Feb 24, 2026 11:27:16 PM",Bien,Bien,Mal,,
4,Zona_permanencia,b7310384-2783-40f7-b77d-80962e0aa1a7,Interior 2,Female,0,Exit,342cad4c-caa2-4c1d-9e17-0d0bb986fba9,"Feb 24, 2026 11:28:48 PM",Bien,Bien,Mal,,
